ID,VARIABLE,PARAMETER,VALUE,TIMESTAMP
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2006
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.1825,2006
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2007
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.19,2007
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2008
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.182833,2008
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2009
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.189042,2009
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2010
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.186883,2010
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2011
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.190333,2011
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2012
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.1735,2012
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2013
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.158214,2013
55,USTAR_CUT,USTAR_PERCENTILE,1.25,-9999
55,USTAR_CUT,USTAR_THRESHOLD,0.06,-9999
56,USTAR_CUT,USTAR_PERCENTILE,3.75,-9999
56,USTAR_CUT,USTAR_THRESHOLD,0.0771429,-9999
57,USTAR_CUT,USTAR_PERCENTILE,6.25,-9999
57,USTAR_CUT,USTAR_THRESHOLD,0.084375,-9999
58,USTAR_CUT,USTAR_PERCENTILE,8.75,-9999
58,USTAR_CUT,USTAR_THRESHOLD,0.090375,-9999
59,USTAR_CUT,USTAR_PERCENTILE,11.25,-9999
59,USTAR_CUT,USTAR_THRESHOLD,0.0973036,-9999
60,USTAR_CUT,USTAR_PERCENTILE,13.75,-9999
60,USTAR_CUT,USTAR_THRESHOLD,0.101,-9999
61,USTAR_CUT,USTAR_PERCENTILE,16.25,-9999
61,USTAR_CUT,USTAR_THRESHOLD,0.106143,-9999
62,USTAR_CUT,USTAR_PERCENTILE,18.75,-9999
62,USTAR_CUT,USTAR_THRESHOLD,0.11,-9999
63,USTAR_CUT,USTAR_PERCENTILE,21.25,-9999
63,USTAR_CUT,USTAR_THRESHOLD,0.112143,-9999
64,USTAR_CUT,USTAR_PERCENTILE,23.75,-9999
64,USTAR_CUT,USTAR_THRESHOLD,0.116519,-9999
65,USTAR_CUT,USTAR_PERCENTILE,26.25,-9999
65,USTAR_CUT,USTAR_THRESHOLD,0.12,-9999
66,USTAR_CUT,USTAR_PERCENTILE,28.75,-9999
66,USTAR_CUT,USTAR_THRESHOLD,0.124102,-9999
67,USTAR_CUT,USTAR_PERCENTILE,31.25,-9999
67,USTAR_CUT,USTAR_THRESHOLD,0.1279,-9999
68,USTAR_CUT,USTAR_PERCENTILE,33.75,-9999
68,USTAR_CUT,USTAR_THRESHOLD,0.130467,-9999
69,USTAR_CUT,USTAR_PERCENTILE,36.25,-9999
69,USTAR_CUT,USTAR_THRESHOLD,0.1351,-9999
70,USTAR_CUT,USTAR_PERCENTILE,38.75,-9999
70,USTAR_CUT,USTAR_THRESHOLD,0.14,-9999
71,USTAR_CUT,USTAR_PERCENTILE,41.25,-9999
71,USTAR_CUT,USTAR_THRESHOLD,0.143393,-9999
72,USTAR_CUT,USTAR_PERCENTILE,43.75,-9999
72,USTAR_CUT,USTAR_THRESHOLD,0.147143,-9999
73,USTAR_CUT,USTAR_PERCENTILE,46.25,-9999
73,USTAR_CUT,USTAR_THRESHOLD,0.150389,-9999
74,USTAR_CUT,USTAR_PERCENTILE,48.75,-9999
74,USTAR_CUT,USTAR_THRESHOLD,0.155,-9999
75,USTAR_CUT,USTAR_PERCENTILE,50.00,-9999
75,USTAR_CUT,USTAR_THRESHOLD,0.1572,-9999
76,USTAR_CUT,USTAR_PERCENTILE,51.25,-9999
76,USTAR_CUT,USTAR_THRESHOLD,0.159869,-9999
77,USTAR_CUT,USTAR_PERCENTILE,53.75,-9999
77,USTAR_CUT,USTAR_THRESHOLD,0.164417,-9999
78,USTAR_CUT,USTAR_PERCENTILE,56.25,-9999
78,USTAR_CUT,USTAR_THRESHOLD,0.170143,-9999
79,USTAR_CUT,USTAR_PERCENTILE,58.75,-9999
79,USTAR_CUT,USTAR_THRESHOLD,0.176125,-9999
80,USTAR_CUT,USTAR_PERCENTILE,61.25,-9999
80,USTAR_CUT,USTAR_THRESHOLD,0.180479,-9999
81,USTAR_CUT,USTAR_PERCENTILE,63.75,-9999
81,USTAR_CUT,USTAR_THRESHOLD,0.185278,-9999
82,USTAR_CUT,USTAR_PERCENTILE,66.25,-9999
82,USTAR_CUT,USTAR_THRESHOLD,0.189417,-9999
83,USTAR_CUT,USTAR_PERCENTILE,68.75,-9999
83,USTAR_CUT,USTAR_THRESHOLD,0.192743,-9999
84,USTAR_CUT,USTAR_PERCENTILE,71.25,-9999
84,USTAR_CUT,USTAR_THRESHOLD,0.197667,-9999
85,USTAR_CUT,USTAR_PERCENTILE,73.75,-9999
85,USTAR_CUT,USTAR_THRESHOLD,0.202473,-9999
86,USTAR_CUT,USTAR_PERCENTILE,76.25,-9999
86,USTAR_CUT,USTAR_THRESHOLD,0.209082,-9999
87,USTAR_CUT,USTAR_PERCENTILE,78.75,-9999
87,USTAR_CUT,USTAR_THRESHOLD,0.215979,-9999
88,USTAR_CUT,USTAR_PERCENTILE,81.25,-9999
88,USTAR_CUT,USTAR_THRESHOLD,0.222083,-9999
89,USTAR_CUT,USTAR_PERCENTILE,83.75,-9999
89,USTAR_CUT,USTAR_THRESHOLD,0.228556,-9999
90,USTAR_CUT,USTAR_PERCENTILE,86.25,-9999
90,USTAR_CUT,USTAR_THRESHOLD,0.238115,-9999
91,USTAR_CUT,USTAR_PERCENTILE,88.75,-9999
91,USTAR_CUT,USTAR_THRESHOLD,0.245694,-9999
92,USTAR_CUT,USTAR_PERCENTILE,91.25,-9999
92,USTAR_CUT,USTAR_THRESHOLD,0.257833,-9999
93,USTAR_CUT,USTAR_PERCENTILE,93.75,-9999
93,USTAR_CUT,USTAR_THRESHOLD,0.27044,-9999
94,USTAR_CUT,USTAR_PERCENTILE,96.25,-9999
94,USTAR_CUT,USTAR_THRESHOLD,0.297143,-9999
95,USTAR_CUT,USTAR_PERCENTILE,98.75,-9999
95,USTAR_CUT,USTAR_THRESHOLD,0.347222,-9999
96,USTAR_VUT,USTAR_PERCENTILE,1.25,2001
96,USTAR_VUT,USTAR_THRESHOLD,0.07,2001
97,USTAR_VUT,USTAR_PERCENTILE,3.75,2001
97,USTAR_VUT,USTAR_THRESHOLD,0.085,2001
98,USTAR_VUT,USTAR_PERCENTILE,6.25,2001
98,USTAR_VUT,USTAR_THRESHOLD,0.095,2001
99,USTAR_VUT,USTAR_PERCENTILE,8.75,2001
99,USTAR_VUT,USTAR_THRESHOLD,0.1,2001
100,USTAR_VUT,USTAR_PERCENTILE,11.25,2001
100,USTAR_VUT,USTAR_THRESHOLD,0.107,2001
101,USTAR_VUT,USTAR_PERCENTILE,13.75,2001
101,USTAR_VUT,USTAR_THRESHOLD,0.11,2001
102,USTAR_VUT,USTAR_PERCENTILE,16.25,2001
102,USTAR_VUT,USTAR_THRESHOLD,0.11,2001
103,USTAR_VUT,USTAR_PERCENTILE,18.75,2001
103,USTAR_VUT,USTAR_THRESHOLD,0.115,2001
104,USTAR_VUT,USTAR_PERCENTILE,21.25,2001
104,USTAR_VUT,USTAR_THRESHOLD,0.12,2001
105,USTAR_VUT,USTAR_PERCENTILE,23.75,2001
105,USTAR_VUT,USTAR_THRESHOLD,0.12,2001
106,USTAR_VUT,USTAR_PERCENTILE,26.25,2001
106,USTAR_VUT,USTAR_THRESHOLD,0.124286,2001
107,USTAR_VUT,USTAR_PERCENTILE,28.75,2001
107,USTAR_VUT,USTAR_THRESHOLD,0.127682,2001
108,USTAR_VUT,USTAR_PERCENTILE,31.25,2001
108,USTAR_VUT,USTAR_THRESHOLD,0.13,2001
109,USTAR_VUT,USTAR_PERCENTILE,33.75,2001
109,USTAR_VUT,USTAR_THRESHOLD,0.13,2001
110,USTAR_VUT,USTAR_PERCENTILE,36.25,2001
110,USTAR_VUT,USTAR_THRESHOLD,0.134167,2001
111,USTAR_VUT,USTAR_PERCENTILE,38.75,2001
111,USTAR_VUT,USTAR_THRESHOLD,0.135,2001
112,USTAR_VUT,USTAR_PERCENTILE,41.25,2001
112,USTAR_VUT,USTAR_THRESHOLD,0.14,2001
113,USTAR_VUT,USTAR_PERCENTILE,43.75,2001
113,USTAR_VUT,USTAR_THRESHOLD,0.145,2001
114,USTAR_VUT,USTAR_PERCENTILE,46.25,2001
114,USTAR_VUT,USTAR_THRESHOLD,0.15,2001
115,USTAR_VUT,USTAR_PERCENTILE,48.75,2001
115,USTAR_VUT,USTAR_THRESHOLD,0.15166,2001
116,USTAR_VUT,USTAR_PERCENTILE,50.00,2001
116,USTAR_VUT,USTAR_THRESHOLD,0.154286,2001
117,USTAR_VUT,USTAR_PERCENTILE,51.25,2001
117,USTAR_VUT,USTAR_THRESHOLD,0.155,2001
118,USTAR_VUT,USTAR_PERCENTILE,53.75,2001
118,USTAR_VUT,USTAR_THRESHOLD,0.16,2001
119,USTAR_VUT,USTAR_PERCENTILE,56.25,2001
119,USTAR_VUT,USTAR_THRESHOLD,0.164286,2001
120,USTAR_VUT,USTAR_PERCENTILE,58.75,2001
120,USTAR_VUT,USTAR_THRESHOLD,0.17,2001
121,USTAR_VUT,USTAR_PERCENTILE,61.25,2001
121,USTAR_VUT,USTAR_THRESHOLD,0.179393,2001
122,USTAR_VUT,USTAR_PERCENTILE,63.75,2001
122,USTAR_VUT,USTAR_THRESHOLD,0.182857,2001
123,USTAR_VUT,USTAR_PERCENTILE,66.25,2001
123,USTAR_VUT,USTAR_THRESHOLD,0.19,2001
124,USTAR_VUT,USTAR_PERCENTILE,68.75,2001
124,USTAR_VUT,USTAR_THRESHOLD,0.198571,2001
125,USTAR_VUT,USTAR_PERCENTILE,71.25,2001
125,USTAR_VUT,USTAR_THRESHOLD,0.21325,2001
126,USTAR_VUT,USTAR_PERCENTILE,73.75,2001
126,USTAR_VUT,USTAR_THRESHOLD,0.22,2001
127,USTAR_VUT,USTAR_PERCENTILE,76.25,2001
127,USTAR_VUT,USTAR_THRESHOLD,0.225833,2001
128,USTAR_VUT,USTAR_PERCENTILE,78.75,2001
128,USTAR_VUT,USTAR_THRESHOLD,0.231994,2001
129,USTAR_VUT,USTAR_PERCENTILE,81.25,2001
129,USTAR_VUT,USTAR_THRESHOLD,0.243833,2001
130,USTAR_VUT,USTAR_PERCENTILE,83.75,2001
130,USTAR_VUT,USTAR_THRESHOLD,0.247778,2001
131,USTAR_VUT,USTAR_PERCENTILE,86.25,2001
131,USTAR_VUT,USTAR_THRESHOLD,0.260167,2001
132,USTAR_VUT,USTAR_PERCENTILE,88.75,2001
132,USTAR_VUT,USTAR_THRESHOLD,0.266222,2001
133,USTAR_VUT,USTAR_PERCENTILE,91.25,2001
133,USTAR_VUT,USTAR_THRESHOLD,0.27044,2001
134,USTAR_VUT,USTAR_PERCENTILE,93.75,2001
134,USTAR_VUT,USTAR_THRESHOLD,0.282455,2001
135,USTAR_VUT,USTAR_PERCENTILE,96.25,2001
135,USTAR_VUT,USTAR_THRESHOLD,0.3,2001
136,USTAR_VUT,USTAR_PERCENTILE,98.75,2001
136,USTAR_VUT,USTAR_THRESHOLD,0.338929,2001
137,USTAR_VUT,USTAR_PERCENTILE,1.25,2002
137,USTAR_VUT,USTAR_THRESHOLD,0.04875,2002
138,USTAR_VUT,USTAR_PERCENTILE,3.75,2002
138,USTAR_VUT,USTAR_THRESHOLD,0.06,2002
139,USTAR_VUT,USTAR_PERCENTILE,6.25,2002
139,USTAR_VUT,USTAR_THRESHOLD,0.07,2002
140,USTAR_VUT,USTAR_PERCENTILE,8.75,2002
140,USTAR_VUT,USTAR_THRESHOLD,0.0753846,2002
141,USTAR_VUT,USTAR_PERCENTILE,11.25,2002
141,USTAR_VUT,USTAR_THRESHOLD,0.08,2002
142,USTAR_VUT,USTAR_PERCENTILE,13.75,2002
142,USTAR_VUT,USTAR_THRESHOLD,0.0883333,2002
143,USTAR_VUT,USTAR_PERCENTILE,16.25,2002
143,USTAR_VUT,USTAR_THRESHOLD,0.095,2002
144,USTAR_VUT,USTAR_PERCENTILE,18.75,2002
144,USTAR_VUT,USTAR_THRESHOLD,0.098,2002
145,USTAR_VUT,USTAR_PERCENTILE,21.25,2002
145,USTAR_VUT,USTAR_THRESHOLD,0.103258,2002
146,USTAR_VUT,USTAR_PERCENTILE,23.75,2002
146,USTAR_VUT,USTAR_THRESHOLD,0.11,2002
147,USTAR_VUT,USTAR_PERCENTILE,26.25,2002
147,USTAR_VUT,USTAR_THRESHOLD,0.11,2002
148,USTAR_VUT,USTAR_PERCENTILE,28.75,2002
148,USTAR_VUT,USTAR_THRESHOLD,0.115,2002
149,USTAR_VUT,USTAR_PERCENTILE,31.25,2002
149,USTAR_VUT,USTAR_THRESHOLD,0.12,2002
150,USTAR_VUT,USTAR_PERCENTILE,33.75,2002
150,USTAR_VUT,USTAR_THRESHOLD,0.124,2002
151,USTAR_VUT,USTAR_PERCENTILE,36.25,2002
151,USTAR_VUT,USTAR_THRESHOLD,0.13,2002
152,USTAR_VUT,USTAR_PERCENTILE,38.75,2002
152,USTAR_VUT,USTAR_THRESHOLD,0.13,2002
153,USTAR_VUT,USTAR_PERCENTILE,41.25,2002
153,USTAR_VUT,USTAR_THRESHOLD,0.135,2002
154,USTAR_VUT,USTAR_PERCENTILE,43.75,2002
154,USTAR_VUT,USTAR_THRESHOLD,0.14,2002
155,USTAR_VUT,USTAR_PERCENTILE,46.25,2002
155,USTAR_VUT,USTAR_THRESHOLD,0.145,2002
156,USTAR_VUT,USTAR_PERCENTILE,48.75,2002
156,USTAR_VUT,USTAR_THRESHOLD,0.15,2002
157,USTAR_VUT,USTAR_PERCENTILE,50.00,2002
157,USTAR_VUT,USTAR_THRESHOLD,0.153643,2002
158,USTAR_VUT,USTAR_PERCENTILE,51.25,2002
158,USTAR_VUT,USTAR_THRESHOLD,0.155,2002
159,USTAR_VUT,USTAR_PERCENTILE,53.75,2002
159,USTAR_VUT,USTAR_THRESHOLD,0.16375,2002
160,USTAR_VUT,USTAR_PERCENTILE,56.25,2002
160,USTAR_VUT,USTAR_THRESHOLD,0.175,2002
161,USTAR_VUT,USTAR_PERCENTILE,58.75,2002
161,USTAR_VUT,USTAR_THRESHOLD,0.181905,2002
162,USTAR_VUT,USTAR_PERCENTILE,61.25,2002
162,USTAR_VUT,USTAR_THRESHOLD,0.19,2002
163,USTAR_VUT,USTAR_PERCENTILE,63.75,2002
163,USTAR_VUT,USTAR_THRESHOLD,0.198571,2002
164,USTAR_VUT,USTAR_PERCENTILE,66.25,2002
164,USTAR_VUT,USTAR_THRESHOLD,0.211473,2002
165,USTAR_VUT,USTAR_PERCENTILE,68.75,2002
165,USTAR_VUT,USTAR_THRESHOLD,0.22,2002
166,USTAR_VUT,USTAR_PERCENTILE,71.25,2002
166,USTAR_VUT,USTAR_THRESHOLD,0.227778,2002
167,USTAR_VUT,USTAR_PERCENTILE,73.75,2002
167,USTAR_VUT,USTAR_THRESHOLD,0.239554,2002
168,USTAR_VUT,USTAR_PERCENTILE,76.25,2002
168,USTAR_VUT,USTAR_THRESHOLD,0.25,2002
169,USTAR_VUT,USTAR_PERCENTILE,78.75,2002
169,USTAR_VUT,USTAR_THRESHOLD,0.2596,2002
170,USTAR_VUT,USTAR_PERCENTILE,81.25,2002
170,USTAR_VUT,USTAR_THRESHOLD,0.266811,2002
171,USTAR_VUT,USTAR_PERCENTILE,83.75,2002
171,USTAR_VUT,USTAR_THRESHOLD,0.277,2002
172,USTAR_VUT,USTAR_PERCENTILE,86.25,2002
172,USTAR_VUT,USTAR_THRESHOLD,0.289222,2002
173,USTAR_VUT,USTAR_PERCENTILE,88.75,2002
173,USTAR_VUT,USTAR_THRESHOLD,0.308286,2002
174,USTAR_VUT,USTAR_PERCENTILE,91.25,2002
174,USTAR_VUT,USTAR_THRESHOLD,0.319694,2002
175,USTAR_VUT,USTAR_PERCENTILE,93.75,2002
175,USTAR_VUT,USTAR_THRESHOLD,0.33925,2002
176,USTAR_VUT,USTAR_PERCENTILE,96.25,2002
176,USTAR_VUT,USTAR_THRESHOLD,0.36187,2002
177,USTAR_VUT,USTAR_PERCENTILE,98.75,2002
177,USTAR_VUT,USTAR_THRESHOLD,0.411667,2002
178,USTAR_VUT,USTAR_PERCENTILE,1.25,2003
178,USTAR_VUT,USTAR_THRESHOLD,0.05,2003
179,USTAR_VUT,USTAR_PERCENTILE,3.75,2003
179,USTAR_VUT,USTAR_THRESHOLD,0.0683333,2003
180,USTAR_VUT,USTAR_PERCENTILE,6.25,2003
180,USTAR_VUT,USTAR_THRESHOLD,0.0745455,2003
181,USTAR_VUT,USTAR_PERCENTILE,8.75,2003
181,USTAR_VUT,USTAR_THRESHOLD,0.08,2003
182,USTAR_VUT,USTAR_PERCENTILE,11.25,2003
182,USTAR_VUT,USTAR_THRESHOLD,0.09,2003
183,USTAR_VUT,USTAR_PERCENTILE,13.75,2003
183,USTAR_VUT,USTAR_THRESHOLD,0.095,2003
184,USTAR_VUT,USTAR_PERCENTILE,16.25,2003
184,USTAR_VUT,USTAR_THRESHOLD,0.1,2003
185,USTAR_VUT,USTAR_PERCENTILE,18.75,2003
185,USTAR_VUT,USTAR_THRESHOLD,0.105,2003
186,USTAR_VUT,USTAR_PERCENTILE,21.25,2003
186,USTAR_VUT,USTAR_THRESHOLD,0.11,2003
187,USTAR_VUT,USTAR_PERCENTILE,23.75,2003
187,USTAR_VUT,USTAR_THRESHOLD,0.11,2003
188,USTAR_VUT,USTAR_PERCENTILE,26.25,2003
188,USTAR_VUT,USTAR_THRESHOLD,0.115,2003
189,USTAR_VUT,USTAR_PERCENTILE,28.75,2003
189,USTAR_VUT,USTAR_THRESHOLD,0.12,2003
190,USTAR_VUT,USTAR_PERCENTILE,31.25,2003
190,USTAR_VUT,USTAR_THRESHOLD,0.125,2003
191,USTAR_VUT,USTAR_PERCENTILE,33.75,2003
191,USTAR_VUT,USTAR_THRESHOLD,0.13,2003
192,USTAR_VUT,USTAR_PERCENTILE,36.25,2003
192,USTAR_VUT,USTAR_THRESHOLD,0.135,2003
193,USTAR_VUT,USTAR_PERCENTILE,38.75,2003
193,USTAR_VUT,USTAR_THRESHOLD,0.14,2003
194,USTAR_VUT,USTAR_PERCENTILE,41.25,2003
194,USTAR_VUT,USTAR_THRESHOLD,0.142857,2003
195,USTAR_VUT,USTAR_PERCENTILE,43.75,2003
195,USTAR_VUT,USTAR_THRESHOLD,0.15,2003
196,USTAR_VUT,USTAR_PERCENTILE,46.25,2003
196,USTAR_VUT,USTAR_THRESHOLD,0.154063,2003
197,USTAR_VUT,USTAR_PERCENTILE,48.75,2003
197,USTAR_VUT,USTAR_THRESHOLD,0.16,2003
198,USTAR_VUT,USTAR_PERCENTILE,50.00,2003
198,USTAR_VUT,USTAR_THRESHOLD,0.164286,2003
199,USTAR_VUT,USTAR_PERCENTILE,51.25,2003
199,USTAR_VUT,USTAR_THRESHOLD,0.17,2003
200,USTAR_VUT,USTAR_PERCENTILE,53.75,2003
200,USTAR_VUT,USTAR_THRESHOLD,0.18,2003
201,USTAR_VUT,USTAR_PERCENTILE,56.25,2003
201,USTAR_VUT,USTAR_THRESHOLD,0.1895,2003
202,USTAR_VUT,USTAR_PERCENTILE,58.75,2003
202,USTAR_VUT,USTAR_THRESHOLD,0.194667,2003
203,USTAR_VUT,USTAR_PERCENTILE,61.25,2003
203,USTAR_VUT,USTAR_THRESHOLD,0.2048,2003
204,USTAR_VUT,USTAR_PERCENTILE,63.75,2003
204,USTAR_VUT,USTAR_THRESHOLD,0.214756,2003
205,USTAR_VUT,USTAR_PERCENTILE,66.25,2003
205,USTAR_VUT,USTAR_THRESHOLD,0.22064,2003
206,USTAR_VUT,USTAR_PERCENTILE,68.75,2003
206,USTAR_VUT,USTAR_THRESHOLD,0.227518,2003
207,USTAR_VUT,USTAR_PERCENTILE,71.25,2003
207,USTAR_VUT,USTAR_THRESHOLD,0.233333,2003
208,USTAR_VUT,USTAR_PERCENTILE,73.75,2003
208,USTAR_VUT,USTAR_THRESHOLD,0.243333,2003
209,USTAR_VUT,USTAR_PERCENTILE,76.25,2003
209,USTAR_VUT,USTAR_THRESHOLD,0.248571,2003
210,USTAR_VUT,USTAR_PERCENTILE,78.75,2003
210,USTAR_VUT,USTAR_THRESHOLD,0.257833,2003
211,USTAR_VUT,USTAR_PERCENTILE,81.25,2003
211,USTAR_VUT,USTAR_THRESHOLD,0.265701,2003
212,USTAR_VUT,USTAR_PERCENTILE,83.75,2003
212,USTAR_VUT,USTAR_THRESHOLD,0.271086,2003
213,USTAR_VUT,USTAR_PERCENTILE,86.25,2003
213,USTAR_VUT,USTAR_THRESHOLD,0.283765,2003
214,USTAR_VUT,USTAR_PERCENTILE,88.75,2003
214,USTAR_VUT,USTAR_THRESHOLD,0.296881,2003
215,USTAR_VUT,USTAR_PERCENTILE,91.25,2003
215,USTAR_VUT,USTAR_THRESHOLD,0.3105,2003
216,USTAR_VUT,USTAR_PERCENTILE,93.75,2003
216,USTAR_VUT,USTAR_THRESHOLD,0.326362,2003
217,USTAR_VUT,USTAR_PERCENTILE,96.25,2003
217,USTAR_VUT,USTAR_THRESHOLD,0.356038,2003
218,USTAR_VUT,USTAR_PERCENTILE,98.75,2003
218,USTAR_VUT,USTAR_THRESHOLD,0.409846,2003
219,USTAR_VUT,USTAR_PERCENTILE,1.25,2004
219,USTAR_VUT,USTAR_THRESHOLD,0.05,2004
220,USTAR_VUT,USTAR_PERCENTILE,3.75,2004
220,USTAR_VUT,USTAR_THRESHOLD,0.065,2004
221,USTAR_VUT,USTAR_PERCENTILE,6.25,2004
221,USTAR_VUT,USTAR_THRESHOLD,0.075,2004
222,USTAR_VUT,USTAR_PERCENTILE,8.75,2004
222,USTAR_VUT,USTAR_THRESHOLD,0.08,2004
223,USTAR_VUT,USTAR_PERCENTILE,11.25,2004
223,USTAR_VUT,USTAR_THRESHOLD,0.0877778,2004
224,USTAR_VUT,USTAR_PERCENTILE,13.75,2004
224,USTAR_VUT,USTAR_THRESHOLD,0.093,2004
225,USTAR_VUT,USTAR_PERCENTILE,16.25,2004
225,USTAR_VUT,USTAR_THRESHOLD,0.098,2004
226,USTAR_VUT,USTAR_PERCENTILE,18.75,2004
226,USTAR_VUT,USTAR_THRESHOLD,0.1,2004
227,USTAR_VUT,USTAR_PERCENTILE,21.25,2004
227,USTAR_VUT,USTAR_THRESHOLD,0.107778,2004
228,USTAR_VUT,USTAR_PERCENTILE,23.75,2004
228,USTAR_VUT,USTAR_THRESHOLD,0.11,2004
229,USTAR_VUT,USTAR_PERCENTILE,26.25,2004
229,USTAR_VUT,USTAR_THRESHOLD,0.110714,2004
230,USTAR_VUT,USTAR_PERCENTILE,28.75,2004
230,USTAR_VUT,USTAR_THRESHOLD,0.115699,2004
231,USTAR_VUT,USTAR_PERCENTILE,31.25,2004
231,USTAR_VUT,USTAR_THRESHOLD,0.12,2004
232,USTAR_VUT,USTAR_PERCENTILE,33.75,2004
232,USTAR_VUT,USTAR_THRESHOLD,0.123,2004
233,USTAR_VUT,USTAR_PERCENTILE,36.25,2004
233,USTAR_VUT,USTAR_THRESHOLD,0.13,2004
234,USTAR_VUT,USTAR_PERCENTILE,38.75,2004
234,USTAR_VUT,USTAR_THRESHOLD,0.131,2004
235,USTAR_VUT,USTAR_PERCENTILE,41.25,2004
235,USTAR_VUT,USTAR_THRESHOLD,0.1375,2004
236,USTAR_VUT,USTAR_PERCENTILE,43.75,2004
236,USTAR_VUT,USTAR_THRESHOLD,0.14,2004
237,USTAR_VUT,USTAR_PERCENTILE,46.25,2004
237,USTAR_VUT,USTAR_THRESHOLD,0.144111,2004
238,USTAR_VUT,USTAR_PERCENTILE,48.75,2004
238,USTAR_VUT,USTAR_THRESHOLD,0.15,2004
239,USTAR_VUT,USTAR_PERCENTILE,50.00,2004
239,USTAR_VUT,USTAR_THRESHOLD,0.15,2004
240,USTAR_VUT,USTAR_PERCENTILE,51.25,2004
240,USTAR_VUT,USTAR_THRESHOLD,0.152857,2004
241,USTAR_VUT,USTAR_PERCENTILE,53.75,2004
241,USTAR_VUT,USTAR_THRESHOLD,0.158462,2004
242,USTAR_VUT,USTAR_PERCENTILE,56.25,2004
242,USTAR_VUT,USTAR_THRESHOLD,0.166678,2004
243,USTAR_VUT,USTAR_PERCENTILE,58.75,2004
243,USTAR_VUT,USTAR_THRESHOLD,0.173563,2004
244,USTAR_VUT,USTAR_PERCENTILE,61.25,2004
244,USTAR_VUT,USTAR_THRESHOLD,0.178397,2004
245,USTAR_VUT,USTAR_PERCENTILE,63.75,2004
245,USTAR_VUT,USTAR_THRESHOLD,0.18445,2004
246,USTAR_VUT,USTAR_PERCENTILE,66.25,2004
246,USTAR_VUT,USTAR_THRESHOLD,0.1915,2004
247,USTAR_VUT,USTAR_PERCENTILE,68.75,2004
247,USTAR_VUT,USTAR_THRESHOLD,0.198135,2004
248,USTAR_VUT,USTAR_PERCENTILE,71.25,2004
248,USTAR_VUT,USTAR_THRESHOLD,0.207684,2004
249,USTAR_VUT,USTAR_PERCENTILE,73.75,2004
249,USTAR_VUT,USTAR_THRESHOLD,0.215979,2004
250,USTAR_VUT,USTAR_PERCENTILE,76.25,2004
250,USTAR_VUT,USTAR_THRESHOLD,0.2233,2004
251,USTAR_VUT,USTAR_PERCENTILE,78.75,2004
251,USTAR_VUT,USTAR_THRESHOLD,0.232262,2004
252,USTAR_VUT,USTAR_PERCENTILE,81.25,2004
252,USTAR_VUT,USTAR_THRESHOLD,0.243333,2004
253,USTAR_VUT,USTAR_PERCENTILE,83.75,2004
253,USTAR_VUT,USTAR_THRESHOLD,0.253738,2004
254,USTAR_VUT,USTAR_PERCENTILE,86.25,2004
254,USTAR_VUT,USTAR_THRESHOLD,0.264965,2004
255,USTAR_VUT,USTAR_PERCENTILE,88.75,2004
255,USTAR_VUT,USTAR_THRESHOLD,0.28123,2004
256,USTAR_VUT,USTAR_PERCENTILE,91.25,2004
256,USTAR_VUT,USTAR_THRESHOLD,0.3,2004
257,USTAR_VUT,USTAR_PERCENTILE,93.75,2004
257,USTAR_VUT,USTAR_THRESHOLD,0.321952,2004
258,USTAR_VUT,USTAR_PERCENTILE,96.25,2004
258,USTAR_VUT,USTAR_THRESHOLD,0.350625,2004
259,USTAR_VUT,USTAR_PERCENTILE,98.75,2004
259,USTAR_VUT,USTAR_THRESHOLD,0.409367,2004
260,USTAR_VUT,USTAR_PERCENTILE,1.25,2005
260,USTAR_VUT,USTAR_THRESHOLD,0.08,2005
261,USTAR_VUT,USTAR_PERCENTILE,3.75,2005
261,USTAR_VUT,USTAR_THRESHOLD,0.09,2005
262,USTAR_VUT,USTAR_PERCENTILE,6.25,2005
262,USTAR_VUT,USTAR_THRESHOLD,0.098,2005
263,USTAR_VUT,USTAR_PERCENTILE,8.75,2005
263,USTAR_VUT,USTAR_THRESHOLD,0.1,2005
264,USTAR_VUT,USTAR_PERCENTILE,11.25,2005
264,USTAR_VUT,USTAR_THRESHOLD,0.106279,2005
265,USTAR_VUT,USTAR_PERCENTILE,13.75,2005
265,USTAR_VUT,USTAR_THRESHOLD,0.11,2005
266,USTAR_VUT,USTAR_PERCENTILE,16.25,2005
